"Income","Gender","Age","Ethnic","Health","HeatBreaks","MiceRats","CracksHoles","BrokenPlaster","WaterLeakage","MaintenanceDef"
7424,"Male",65,"Hispanic",5,1,"Yes","Yes","Yes","No",3
163356,"Female",83,"Caucasian",5,1,"No","No","No","Yes",2
42000,"Female",60,"African-American",1,3,"No","No","No","Yes",3
30000,"Female",29,"Asian",2,1,"Yes","No","Yes","No",3
31000,"Male",49,"Hispanic",3,1,"No","No","No","No",2
31000,"Male",49,"Hispanic",3,1,"No","No","No","No",2
28000,"Male",35,"African-American",1,1,"No","Yes","Yes","No",3
24000,"Female",43,"Hispanic",3,1,"Yes","No","No","Yes",0
24000,"Female",43,"Hispanic",3,1,"Yes","No","No","Yes",0
41064,"Male",72,"African-American",1,1,"No","No","No","No",2
41064,"Male",72,"African-American",1,1,"No","No","No","No",2
727640,"Female",45,"Caucasian",1,1,"No","No","No","No",1
727640,"Female",45,"Caucasian",1,1,"No","No","No","No",1
28664,"Female",78,"Hispanic",3,1,"Yes","No","No","No",4
28664,"Female",78,"Hispanic",3,1,"Yes","No","No","No",4
28664,"Female",78,"Hispanic",3,1,"Yes","No","No","No",4
7200,"Male",59,"Hispanic",4,4,"No","No","No","No",3
7200,"Male",59,"Hispanic",4,4,"No","No","No","No",3
32000,"Female",55,"Caucasian",3,1,"No","No","No","Yes",2
14388,"Male",76,"Hispanic",5,1,"Yes","No","No","No",0
14388,"Male",76,"Hispanic",5,1,"Yes","No","No","No",0
14388,"Male",76,"Hispanic",5,1,"Yes","No","No","No",0
64000,"Female",54,"Hispanic",1,1,"No","No","No","No",1
64000,"Female",54,"Hispanic",1,1,"No","No","No","No",1
64000,"Female",54,"Hispanic",1,1,"No","No","No","No",1
64000,"Female",54,"Hispanic",1,1,"No","No","No","No",1
107000,"Male",56,"Caucasian",2,5,"No","No","No","No",3
92600,"Male",53,"African-American",4,1,"Yes","No","No","No",2
92600,"Male",53,"African-American",4,1,"Yes","No","No","No",2
92600,"Male",53,"African-American",4,1,"Yes","No","No","No",2
92600,"Male",53,"African-American",4,1,"Yes","No","No","No",2
9492,"Male",76,"Asian",4,1,"Yes","No","No","No",2
37680,"Male",82,"Caucasian",4,1,"No","No","No","No",1
86000,"Male",24,"African-American",1,1,"No","No","No","Yes",2
86000,"Male",24,"African-American",1,1,"No","No","No","Yes",2
8112,"Female",66,"Caucasian",5,2,"No","No","No","No",3
6600,"Male",90,"Asian",2,1,"No","No","No","No",1
47000,"Female",63,"Hispanic",6,1,"No","No","No","No",2
87600,"Male",55,"Caucasian",2,1,"No","No","No","No",0
87600,"Male",55,"Caucasian",2,1,"No","No","No","No",0
289600,"Female",45,"African-American",1,1,"No","No","No","Yes",2
289600,"Female",45,"African-American",1,1,"No","No","No","Yes",2
289600,"Female",45,"African-American",1,1,"No","No","No","Yes",2
59000,"Female",32,"Caucasian",3,1,"Yes","Yes","Yes","No",4
59000,"Female",32,"Caucasian",3,1,"Yes","Yes","Yes","No",4
45000,"Female",44,"Hispanic",3,1,"No","No","No","No",1
163356,"Male",58,"Caucasian",2,1,"No","No","No","No",1
35000,"Female",36,"Caucasian",1,1,"Yes","Yes","No","No",3
66000,"Male",29,"Caucasian",3,3,"No","No","No","Yes",4
66000,"Male",29,"Caucasian",3,3,"No","No","No","Yes",4
64700,"Male",53,"Hispanic",2,1,"Yes","Yes","No","No",3
64700,"Male",53,"Hispanic",2,1,"Yes","Yes","No","No",3
64700,"Male",53,"Hispanic",2,1,"Yes","Yes","No","No",3
3516,"Male",87,"African-American",3,5,"No","No","No","Yes",6
75000,"Male",30,"African-American",2,1,"No","No","No","No",1
33000,"Female",42,"Hispanic",2,1,"No","No","Yes","No",1
19275,"Female",69,"Hispanic",2,1,"Yes","No","No","No",2
19275,"Female",69,"Hispanic",2,1,"Yes","No","No","No",2
1116071,"Female",53,"Asian",2,1,"No","No","No","Yes",2
1116071,"Female",53,"Asian",2,1,"No","No","No","Yes",2
21000,"Male",49,"Asian",3,1,"No","No","No","No",1
21000,"Male",49,"Asian",3,1,"No","No","No","No",1
21000,"Male",49,"Asian",3,1,"No","No","No","No",1
21000,"Male",49,"Asian",3,1,"No","No","No","No",1
16000,"Male",61,"Caucasian",2,1,"No","No","No","No",1
28396,"Male",52,"African-American",3,1,"No","No","No","No",1
75000,"Female",34,"Other",1,1,"Yes","Yes","Yes","No",4
75000,"Female",34,"Other",1,1,"Yes","Yes","Yes","No",4
235000,"Female",41,"Caucasian",3,1,"No","No","No","No",1
109000,"Female",42,"Caucasian",1,1,"No","No","No","No",0
109000,"Female",42,"Caucasian",1,1,"No","No","No","No",0
25000,"Female",26,"Asian",1,1,"No","No","No","No",2
36000,"Female",42,"African-American",2,1,"Yes","No","No","No",3
36000,"Female",42,"African-American",2,1,"Yes","No","No","No",3
7632,"Male",72,"African-American",5,3,"Yes","Yes","Yes","Yes",8
59800,"Male",30,"Caucasian",1,1,"No","Yes","Yes","Yes",4
108000,"Male",24,"Caucasian",1,1,"Yes","No","No","Yes",3
108000,"Male",24,"Caucasian",1,1,"Yes","No","No","Yes",3
30000,"Female",35,"Caucasian",2,1,"No","Yes","No","No",3
30000,"Female",35,"Caucasian",2,1,"No","Yes","No","No",3
15500,"Male",52,"Hispanic",3,1,"Yes","No","No","No",2
15500,"Male",52,"Hispanic",3,1,"Yes","No","No","No",2
15500,"Male",52,"Hispanic",3,1,"Yes","No","No","No",2
15500,"Male",52,"Hispanic",3,1,"Yes","No","No","No",2
7992,"Female",75,"Caucasian",4,1,"Yes","No","Yes","No",2
20000,"Female",35,"Hispanic",3,1,"No","No","No","No",1
53486,"Male",80,"Hispanic",2,1,"Yes","No","No","No",3
53486,"Male",80,"Hispanic",2,1,"Yes","No","No","No",3
35000,"Male",29,"Caucasian",1,1,"No","No","No","No",2
7896,"Male",68,"Hispanic",5,1,"Yes","No","No","No",2
7896,"Male",68,"Hispanic",5,1,"Yes","No","No","No",2
60000,"Female",35,"Caucasian",1,1,"No","No","No","Yes",2
44600,"Female",26,"Hispanic",3,1,"Yes","No","No","No",2
44600,"Female",26,"Hispanic",3,1,"Yes","No","No","No",2
62000,"Male",60,"Caucasian",1,1,"No","No","No","No",1
591640,"Male",48,"Caucasian",2,1,"No","Yes","Yes","No",0
591640,"Male",48,"Caucasian",2,1,"No","Yes","Yes","No",0
15000,"Female",26,"Hispanic",2,5,"Yes","Yes","Yes","Yes",6
15000,"Female",26,"Hispanic",2,5,"Yes","Yes","Yes","Yes",6
30000,"Female",77,"Caucasian",3,1,"No","No","No","No",1
40000,"Male",40,"Hispanic",3,1,"No","No","No","No",2
40000,"Male",40,"Hispanic",3,1,"No","No","No","No",2
106000,"Male",46,"Caucasian",1,1,"No","No","No","No",1
106000,"Male",46,"Caucasian",1,1,"No","No","No","No",1
19000,"Male",47,"Hispanic",2,1,"Yes","No","No","Yes",4
7224,"Male",55,"Hispanic",5,5,"Yes","No","No","No",6
7224,"Male",55,"Hispanic",5,5,"Yes","No","No","No",6
9999999,"Female",53,"Hispanic",3,1,"Yes","Yes","No","No",3
16096,"Female",76,"Caucasian",3,1,"No","No","No","No",1
73000,"Male",40,"Caucasian",1,1,"No","No","No","No",2
39000,"Male",37,"Hispanic",1,1,"Yes","No","No","No",2
39000,"Male",37,"Hispanic",1,1,"Yes","No","No","No",2
75007,"Male",35,"Caucasian",2,1,"No","No","No","No",1
900,"Female",19,"Caucasian",2,2,"No","Yes","Yes","No",3
18256,"Male",44,"Hispanic",3,1,"No","No","No","No",1
18256,"Male",44,"Hispanic",3,1,"No","No","No","No",1
18256,"Male",44,"Hispanic",3,1,"No","No","No","No",1
2834,"Female",45,"Caucasian",3,1,"Yes","No","No","No",2
31000,"Male",37,"Caucasian",1,1,"No","No","No","No",1
7320,"Male",59,"Hispanic",5,1,"No","Yes","No","Yes",3
7320,"Male",59,"Hispanic",5,1,"No","Yes","No","Yes",3
19918,"Male",77,"Hispanic",4,1,"No","Yes","No","No",2
19918,"Male",77,"Hispanic",4,1,"No","Yes","No","No",2
85100,"Male",26,"Caucasian",3,5,"Yes","Yes","Yes","Yes",5
85100,"Male",26,"Caucasian",3,5,"Yes","Yes","Yes","Yes",5
49400,"Female",60,"Hispanic",3,1,"Yes","Yes","No","Yes",4
49400,"Female",60,"Hispanic",3,1,"Yes","Yes","No","Yes",4
49400,"Female",60,"Hispanic",3,1,"Yes","Yes","No","Yes",4
70000,"Female",35,"Caucasian",1,1,"No","No","No","No",1
70000,"Female",35,"Caucasian",1,1,"No","No","No","No",1
24600,"Male",54,"African-American",3,1,"Yes","Yes","Yes","Yes",5
24600,"Male",54,"African-American",3,1,"Yes","Yes","Yes","Yes",5
24600,"Male",54,"African-American",3,1,"Yes","Yes","Yes","Yes",5
600,"Male",20,"Caucasian",1,1,"No","No","No","No",1
600,"Male",20,"Caucasian",1,1,"No","No","No","No",1
100000,"Female",43,"Caucasian",2,5,"No","No","No","Yes",4
10000,"Female",27,"Caucasian",4,1,"No","No","No","No",1
72000,"Male",30,"Caucasian",2,3,"Yes","Yes","Yes","Yes",7
75000,"Male",35,"Caucasian",2,1,"No","No","No","No",2
12000,"Female",49,"African-American",2,1,"Yes","No","No","No",3
60000,"Female",22,"Caucasian",1,1,"No","No","No","No",1
60000,"Female",22,"Caucasian",1,1,"No","No","No","No",1
90080,"Male",25,"Caucasian",1,1,"No","No","No","No",2
90080,"Male",25,"Caucasian",1,1,"No","No","No","No",2
38400,"Male",69,"Caucasian",6,3,"No","No","No","No",2
8400,"Male",71,"African-American",3,1,"Yes","No","No","No",2
8400,"Male",71,"African-American",3,1,"Yes","No","No","No",2
8400,"Male",71,"African-American",3,1,"Yes","No","No","No",2
638640,"Female",40,"Caucasian",1,1,"No","No","No","No",1
638640,"Female",40,"Caucasian",1,1,"No","No","No","No",1
15000,"Male",34,"Asian",1,1,"No","No","No","No",1
15000,"Male",34,"Asian",1,1,"No","No","No","No",1
20000,"Male",61,"Hispanic",5,1,"No","No","No","No",1
20000,"Male",61,"Hispanic",5,1,"No","No","No","No",1
218000,"Female",34,"Caucasian",1,1,"No","Yes","Yes","No",3
218000,"Female",34,"Caucasian",1,1,"No","Yes","Yes","No",3
83000,"Female",41,"African-American",3,1,"No","No","No","No",2
83000,"Female",41,"African-American",3,1,"No","No","No","No",2
200000,"Female",32,"Caucasian",2,1,"No","No","No","No",1
200000,"Female",32,"Caucasian",2,1,"No","No","No","No",1
80000,"Female",42,"Caucasian",2,1,"No","Yes","No","No",2
80000,"Female",42,"Caucasian",2,1,"No","Yes","No","No",2
80000,"Female",26,"Other",3,2,"No","No","No","No",3
80000,"Female",26,"Other",3,2,"No","No","No","No",3
133000,"Male",31,"Caucasian",2,1,"No","No","No","No",1
133000,"Male",31,"Caucasian",2,1,"No","No","No","No",1
28800,"Male",61,"Hispanic",3,1,"Yes","No","No","Yes",3
28800,"Male",61,"Hispanic",3,1,"Yes","No","No","Yes",3
129300,"Male",44,"Caucasian",1,1,"No","No","No","No",1
19000,"Female",56,"Caucasian",2,1,"No","No","No","No",1
9600,"Male",37,"Caucasian",3,1,"No","No","No","No",0
77000,"Male",28,"Caucasian",2,1,"No","No","No","No",1
77000,"Male",28,"Caucasian",2,1,"No","No","No","No",1
26500,"Female",48,"Hispanic",3,1,"No","No","No","No",1
26500,"Female",48,"Hispanic",3,1,"No","No","No","No",1
26500,"Female",48,"Hispanic",3,1,"No","No","No","No",1
26500,"Female",48,"Hispanic",3,1,"No","No","No","No",1
26500,"Female",48,"Hispanic",3,1,"No","No","No","No",1
31400,"Male",42,"Hispanic",3,1,"Yes","No","No","No",3
31400,"Male",42,"Hispanic",3,1,"Yes","No","No","No",3
31400,"Male",42,"Hispanic",3,1,"Yes","No","No","No",3
31400,"Male",42,"Hispanic",3,1,"Yes","No","No","No",3
53600,"Male",64,"African-American",4,5,"Yes","Yes","Yes","Yes",0
53600,"Male",64,"African-American",4,5,"Yes","Yes","Yes","Yes",0
53600,"Male",64,"African-American",4,5,"Yes","Yes","Yes","Yes",0
16000,"Male",24,"Caucasian",3,1,"Yes","No","No","No",2
66000,"Female",30,"Hispanic",3,2,"No","Yes","Yes","Yes",5
66000,"Female",30,"Hispanic",3,2,"No","Yes","Yes","Yes",5
66000,"Female",30,"Hispanic",3,2,"No","Yes","Yes","Yes",5
66000,"Female",30,"Hispanic",3,2,"No","Yes","Yes","Yes",5
9000,"Male",33,"African-American",3,5,"Yes","Yes","Yes","Yes",6
9000,"Male",33,"African-American",3,5,"Yes","Yes","Yes","Yes",6
14000,"Male",43,"Hispanic",2,1,"No","No","Yes","Yes",3
14000,"Male",43,"Hispanic",2,1,"No","No","Yes","Yes",3
14000,"Male",43,"Hispanic",2,1,"No","No","Yes","Yes",3
17308,"Male",58,"Hispanic",5,1,"No","Yes","No","Yes",3
17308,"Male",58,"Hispanic",5,1,"No","Yes","No","Yes",3
12000,"Female",46,"Caucasian",5,1,"No","No","No","No",1
200000,"Male",34,"Caucasian",1,1,"No","No","No","No",1
200000,"Male",34,"Caucasian",1,1,"No","No","No","No",1
48000,"Female",29,"Hispanic",2,1,"No","No","No","No",1
50000,"Female",27,"Caucasian",1,1,"No","No","No","No",1
17000,"Male",76,"Caucasian",3,1,"No","No","No","No",1
125000,"Female",22,"Caucasian",1,1,"Yes","No","No","No",3
125000,"Female",22,"Caucasian",1,1,"Yes","No","No","No",3
109600,"Female",42,"Caucasian",1,1,"No","No","Yes","No",1
109600,"Female",42,"Caucasian",1,1,"No","No","Yes","No",1
53000,"Female",51,"Caucasian",3,1,"No","No","Yes","No",1
20324,"Male",63,"African-American",4,1,"Yes","Yes","No","Yes",4
20324,"Male",63,"African-American",4,1,"Yes","Yes","No","Yes",4
20324,"Male",63,"African-American",4,1,"Yes","Yes","No","Yes",4
65020,"Female",63,"Caucasian",1,1,"No","No","Yes","Yes",2
65020,"Female",63,"Caucasian",1,1,"No","No","Yes","Yes",2
20000,"Female",35,"African-American",2,1,"No","No","No","No",1
7200,"Male",45,"Hispanic",4,1,"Yes","Yes","No","No",3
7200,"Male",45,"Hispanic",4,1,"Yes","Yes","No","No",3
7200,"Male",45,"Hispanic",4,1,"Yes","Yes","No","No",3
7200,"Male",45,"Hispanic",4,1,"Yes","Yes","No","No",3
7200,"Male",45,"Hispanic",4,1,"Yes","Yes","No","No",3
130200,"Female",57,"Caucasian",3,1,"No","No","No","No",2
130200,"Female",57,"Caucasian",3,1,"No","No","No","No",2
130200,"Female",57,"Caucasian",3,1,"No","No","No","No",2
130200,"Female",57,"Caucasian",3,1,"No","No","No","No",2
130200,"Female",57,"Caucasian",3,1,"No","No","No","No",2
77000,"Male",59,"Caucasian",1,1,"No","No","No","Yes",2
77000,"Male",59,"Caucasian",1,1,"No","No","No","Yes",2
85412,"Male",56,"Hispanic",2,1,"Yes","No","No","Yes",3
85412,"Male",56,"Hispanic",2,1,"Yes","No","No","Yes",3
85412,"Male",56,"Hispanic",2,1,"Yes","No","No","Yes",3
85412,"Male",56,"Hispanic",2,1,"Yes","No","No","Yes",3
230000,"Female",29,"Hispanic",1,1,"No","No","No","No",1
230000,"Female",29,"Hispanic",1,1,"No","No","No","No",1
95000,"Male",38,"African-American",2,4,"Yes","No","No","No",4
95000,"Male",38,"African-American",2,4,"Yes","No","No","No",4
20500,"Female",39,"Asian",3,1,"Yes","No","No","Yes",3
20500,"Female",39,"Asian",3,1,"Yes","No","No","Yes",3
12516,"Male",74,"African-American",4,1,"Yes","No","No","No",3
135000,"Female",34,"Caucasian",2,1,"No","No","No","No",1
41527,"Female",49,"Hispanic",1,1,"No","Yes","Yes","Yes",4
41527,"Female",49,"Hispanic",1,1,"No","Yes","Yes","Yes",4
78345,"Female",55,"Other",1,1,"No","Yes","Yes","No",3
210000,"Female",33,"Caucasian",1,2,"No","No","No","Yes",4
210000,"Female",33,"Caucasian",1,2,"No","No","No","Yes",4
81000,"Male",50,"Caucasian",2,1,"No","No","No","No",1
81000,"Male",50,"Caucasian",2,1,"No","No","No","No",1
90500,"Female",28,"Caucasian",2,1,"No","No","No","No",1
265000,"Female",48,"Caucasian",2,2,"Yes","No","No","No",3
265000,"Female",48,"Caucasian",2,2,"Yes","No","No","No",3
36000,"Male",34,"African-American",1,1,"No","No","No","Yes",0
36000,"Male",60,"Caucasian",1,1,"No","No","No","Yes",3
27000,"Female",57,"African-American",3,1,"No","No","No","Yes",0
27000,"Female",57,"African-American",3,1,"No","No","No","Yes",0
27000,"Female",57,"African-American",3,1,"No","No","No","Yes",0
27000,"Female",57,"African-American",3,1,"No","No","No","Yes",0
27000,"Female",57,"African-American",3,1,"No","No","No","Yes",0
27000,"Female",57,"African-American",3,1,"No","No","No","Yes",0
10000,"Female",55,"Caucasian",2,1,"No","No","No","No",1
38800,"Male",41,"African-American",3,1,"No","No","No","No",0
38800,"Male",41,"African-American",3,1,"No","No","No","No",0
25000,"Female",24,"Caucasian",2,2,"Yes","No","No","No",4
25000,"Female",24,"Caucasian",2,2,"Yes","No","No","No",4
25000,"Female",24,"Caucasian",2,2,"Yes","No","No","No",4
24000,"Female",30,"Asian",3,1,"No","No","No","No",1
24000,"Female",30,"Asian",3,1,"No","No","No","No",1
15000,"Female",61,"African-American",1,2,"No","No","No","Yes",4
8000,"Female",26,"Hispanic",1,1,"No","No","No","No",1
30000,"Female",46,"African-American",1,1,"No","No","No","Yes",3
10918,"Male",40,"Hispanic",1,1,"Yes","Yes","No","Yes",4
10918,"Male",40,"Hispanic",1,1,"Yes","Yes","No","Yes",4
10918,"Male",40,"Hispanic",1,1,"Yes","Yes","No","Yes",4
9192,"Female",85,"African-American",4,1,"No","No","No","No",1
70000,"Male",27,"Hispanic",1,1,"No","No","No","No",1
70000,"Male",27,"Hispanic",1,1,"No","No","No","No",1
9999999,"Male",28,"African-American",1,3,"No","No","No","No",4
44804,"Male",52,"Hispanic",3,1,"No","No","No","No",1
44804,"Male",52,"Hispanic",3,1,"No","No","No","No",1
44804,"Male",52,"Hispanic",3,1,"No","No","No","No",1
180000,"Male",28,"Caucasian",1,1,"No","No","No","No",1
180000,"Male",28,"Caucasian",1,1,"No","No","No","No",1
21216,"Male",80,"Hispanic",4,1,"Yes","No","No","Yes",3
21216,"Male",80,"Hispanic",4,1,"Yes","No","No","Yes",3
92860,"Male",60,"Hispanic",1,1,"No","No","Yes","Yes",2
92860,"Male",60,"Hispanic",1,1,"No","No","Yes","Yes",2
92860,"Male",60,"Hispanic",1,1,"No","No","Yes","Yes",2
92860,"Male",60,"Hispanic",1,1,"No","No","Yes","Yes",2
92860,"Male",60,"Hispanic",1,1,"No","No","Yes","Yes",2
92860,"Male",60,"Hispanic",1,1,"No","No","Yes","Yes",2
572640,"Female",54,"Caucasian",1,1,"No","No","No","No",1
572640,"Female",54,"Caucasian",1,1,"No","No","No","No",1
11834,"Female",48,"Caucasian",3,1,"No","No","No","No",1
123000,"Male",68,"African-American",1,1,"No","No","No","No",1
116000,"Male",34,"Caucasian",2,1,"No","No","No","No",1
116000,"Male",34,"Caucasian",2,1,"No","No","No","No",1
30000,"Male",58,"African-American",3,1,"No","No","No","No",0
1300,"Female",23,"Caucasian",2,1,"No","No","No","No",1
63000,"Male",43,"Hispanic",3,1,"Yes","Yes","Yes","No",4
63000,"Male",43,"Hispanic",3,1,"Yes","Yes","Yes","No",4
63000,"Male",43,"Hispanic",3,1,"Yes","Yes","Yes","No",4
11664,"Male",69,"Hispanic",5,1,"Yes","No","No","No",2
11664,"Male",69,"Hispanic",5,1,"Yes","No","No","No",2
22016,"Female",77,"Asian",4,1,"Yes","No","No","No",2
22016,"Female",77,"Asian",4,1,"Yes","No","No","No",2
22016,"Female",77,"Asian",4,1,"Yes","No","No","No",2
100800,"Female",45,"Hispanic",2,3,"No","Yes","Yes","No",3
14000,"Male",80,"African-American",3,1,"Yes","No","No","Yes",3
40000,"Female",34,"Caucasian",2,1,"No","No","No","No",2
126000,"Female",33,"Caucasian",1,1,"No","No","No","No",1
9999999,"Male",85,"Caucasian",2,1,"No","No","No","No",1
90000,"Female",36,"Caucasian",1,4,"Yes","Yes","Yes","No",4
90000,"Female",36,"Caucasian",1,4,"Yes","Yes","Yes","No",4
8208,"Female",72,"African-American",4,1,"No","No","No","No",1
8208,"Female",72,"African-American",4,1,"No","No","No","No",1
267500,"Female",38,"Caucasian",1,1,"No","No","No","No",1
267500,"Female",38,"Caucasian",1,1,"No","No","No","No",1
26000,"Male",56,"Hispanic",3,1,"No","No","No","No",1
26000,"Male",56,"Hispanic",3,1,"No","No","No","No",1
50000,"Female",32,"Caucasian",1,1,"Yes","No","No","No",3
150000,"Male",47,"Caucasian",1,1,"No","No","No","No",2
194066,"Male",44,"Caucasian",3,1,"No","Yes","No","No",2
194066,"Male",44,"Caucasian",3,1,"No","Yes","No","No",2
8064,"Male",58,"Hispanic",4,1,"Yes","Yes","Yes","Yes",6
8064,"Male",58,"Hispanic",4,1,"Yes","Yes","Yes","Yes",6
125000,"Male",28,"Caucasian",1,1,"No","No","No","No",2
125000,"Male",28,"Caucasian",1,1,"No","No","No","No",2
24000,"Female",25,"Hispanic",3,1,"No","No","No","No",1
24000,"Female",25,"Hispanic",3,1,"No","No","No","No",1
24000,"Female",25,"Hispanic",3,1,"No","No","No","No",1
134000,"Male",43,"Caucasian",1,5,"No","No","Yes","No",2
134000,"Male",43,"Caucasian",1,5,"No","No","Yes","No",2
20000,"Female",31,"Caucasian",3,1,"No","No","No","No",1
9600,"Male",72,"African-American",3,1,"Yes","Yes","Yes","No",3
65000,"Male",30,"Asian",2,1,"No","No","No","No",1
10000,"Female",37,"Caucasian",2,5,"Yes","No","Yes","Yes",5
170000,"Male",49,"Hispanic",3,1,"No","No","No","Yes",2
170000,"Male",49,"Hispanic",3,1,"No","No","No","Yes",2
9999999,"Female",65,"Caucasian",1,1,"No","No","No","No",1
25000,"Male",37,"Hispanic",1,1,"Yes","Yes","Yes","Yes",5
100400,"Male",55,"African-American",3,1,"No","No","Yes","No",1
100400,"Male",55,"African-American",3,1,"No","No","Yes","No",1
55500,"Female",41,"Caucasian",1,1,"Yes","Yes","No","No",3
55500,"Female",41,"Caucasian",1,1,"Yes","Yes","No","No",3
18020,"Male",47,"African-American",2,1,"No","No","No","Yes",2
18020,"Male",47,"African-American",2,1,"No","No","No","Yes",2
18020,"Male",47,"African-American",2,1,"No","No","No","Yes",2
13200,"Male",70,"Caucasian",3,1,"No","No","No","No",1
20000,"Male",42,"Hispanic",3,5,"Yes","Yes","No","No",4
20000,"Male",42,"Hispanic",3,5,"Yes","Yes","No","No",4
227600,"Female",37,"Hispanic",2,1,"No","No","No","Yes",3
227600,"Female",37,"Hispanic",2,1,"No","No","No","Yes",3
27508,"Female",68,"Hispanic",1,4,"No","No","No","No",3
27508,"Female",68,"Hispanic",1,4,"No","No","No","No",3
27508,"Female",68,"Hispanic",1,4,"No","No","No","No",3
16400,"Male",48,"Hispanic",3,1,"Yes","Yes","No","No",0
16400,"Male",48,"Hispanic",3,1,"Yes","Yes","No","No",0
5000,"Female",28,"Caucasian",1,2,"No","No","Yes","No",2
50000,"Male",41,"Caucasian",1,1,"No","No","No","No",1
26000,"Female",50,"Hispanic",3,1,"No","No","No","No",1
17200,"Male",70,"Hispanic",4,1,"No","No","No","No",1
21000,"Female",46,"Caucasian",1,1,"No","No","No","No",1
